,ID,Created,Text
415,1319207160845234176,Thu Oct 22 09:21:11 +0000 2020,Microsoft Flight Simulatorのせいか廉価でまともなジョイスティックが売られてない。まえはあったのに。
416,1319207147444555782,Thu Oct 22 09:21:08 +0000 2020,@jg_rubia_m Gana Microsoft porque le damos nuestro dinero (?)
417,1319207139240480768,Thu Oct 22 09:21:06 +0000 2020,"Gallwch ymuno gyda ein cynhadledd bora yma drwy ddilyn y linc isod🙌

It’s not too late to join our conference this… https://t.co/tsPI2UyNMS"
418,1319207131623587841,Thu Oct 22 09:21:04 +0000 2020,"RT @CRIMJUST_UNODC: ⚠️CRIMJUST is delighted to invite you to its webinar on 
""Gender &amp; corruption along drug trafficking routes"", jointly o…"
419,1319207130172321793,Thu Oct 22 09:21:04 +0000 2020,初めてMicrosoftに電話で問い合わせたんだけど知らんこと色々聞かれて地味に敷居高かった
420,1319207128750575616,Thu Oct 22 09:21:03 +0000 2020,Our #MicrosoftDynamics365BC financial management solution for #Charities is helping many charities streamline their… https://t.co/j3wEYMtoo5
421,1319207128599441413,Thu Oct 22 09:21:03 +0000 2020,"RT @gigazine: Java版マインクラフトを遊ぶには「Microsoftアカウントが必須」となる変更が発表される
https://t.co/jU7mF24WnM"
422,1319207106621272064,Thu Oct 22 09:20:58 +0000 2020,RT @kb0000001: #Spotlight #Windows10 #Microsoft #Laos #Antarctica #Java #Indonesia #Jaipur #India #OverTheWorld https://t.co/ZTKazMGVR0
423,1319207105707020289,Thu Oct 22 09:20:58 +0000 2020,RT @douglasabrown: Microsoft RDP &amp; WVD Podcast with Denis Gundarev from Microsoft - Podcast - https://t.co/wegc9jN91u #RDP #WVD #IGEL #Micr…
424,1319207096575901696,Thu Oct 22 09:20:56 +0000 2020,"RT @AUTOMATONJapan: 【ニュース】『マインクラフト』Java版ユーザー、2021年よりMicrosoft アカウントの移行が必須に。旧アカウントの停止も公表され、不安広がる
https://t.co/ejx5pAyaov https://t.co/qnik9Q…"
425,1319207080025223170,Thu Oct 22 09:20:52 +0000 2020,最近Microsoftアカウント色んなものに必要になってるな
426,1319207077034819584,Thu Oct 22 09:20:51 +0000 2020,Microsoft RDP &amp; WVD Podcast with Denis Gundarev from Microsoft - Podcast - https://t.co/wegc9jN91u #RDP #WVD #IGEL #Microsoft #podcast
427,1319207074715238401,Thu Oct 22 09:20:50 +0000 2020,"RT @MicrosoftUK: Today we are wishing a very Happy 11th Birthday to Windows 7! 🎂 

Windows 7 launched back in October 2009. Can you remembe…"
428,1319207071724732416,Thu Oct 22 09:20:50 +0000 2020,"For some reason, poking into C# 7's tuples again and thinking about anonymous types, Tuple&lt;T1,T2,...&gt; and ValueTupl… https://t.co/C3v3G9ca8T"
429,1319207069778522112,Thu Oct 22 09:20:49 +0000 2020,"RT @nordicinst: Artificial Intelligence As a Service Market May Set new Growth Story | IBM, Microsoft, Intel, Baidu .... #bigdata #AI #Mach…"
430,1319207066129428481,Thu Oct 22 09:20:48 +0000 2020,"RT @minecraftjapan: Java版MinecraftはMojangアカウントからMicrosoftアカウントに移行する予定です

セキュリティが強化され、
Minecraft Dungeonsも同じアカウントでプレイできるようになるなど、利点は様々！

ステキな…"
431,1319207057422127104,Thu Oct 22 09:20:46 +0000 2020,@oreteki_douga それはMicrosoftの嫌がらせです
432,1319207030566080512,Thu Oct 22 09:20:40 +0000 2020,"⚠️CRIMJUST is delighted to invite you to its webinar on 
""Gender &amp; corruption along drug trafficking routes"", joint… https://t.co/LgRjoOk46p"
433,1319207022299127808,Thu Oct 22 09:20:38 +0000 2020,@Dexmuh2 @A_degenerate_ @Xbox That was for pre-orders. Now Microsoft and GameStop are partners so you can expect more consoles on day 1
434,1319207018478116865,Thu Oct 22 09:20:37 +0000 2020,"Some great new features from @microsoft forms,  well worth a look!

#edtech #TA_Talk #MIEExpert https://t.co/opBQpKTMPT"
435,1319207013994405889,Thu Oct 22 09:20:36 +0000 2020,#Spotlight #Windows10 #Microsoft #Laos #Antarctica #Java #Indonesia #Jaipur #India #OverTheWorld https://t.co/ZTKazMGVR0
436,1319207012270571520,Thu Oct 22 09:20:36 +0000 2020,"RT @beccamcarthurxx: Create, explore and survive together with #Xbox #NintendoSwitch and #Windows10. #PlayStation’s excluded 🤣🤣

#Microsoft…"
437,1319207012140539908,Thu Oct 22 09:20:36 +0000 2020,"i will never buy google stadia no way no how,google will never stand with the big dogs like sony and microsoft i'm… https://t.co/JnHkiCWYEZ"
438,1319206997888122880,Thu Oct 22 09:20:32 +0000 2020,"RT @minecraftjapan: Java版MinecraftはMojangアカウントからMicrosoftアカウントに移行する予定です

セキュリティが強化され、
Minecraft Dungeonsも同じアカウントでプレイできるようになるなど、利点は様々！

ステキな…"
439,1319206990929817601,Thu Oct 22 09:20:30 +0000 2020,"RT @MarketThinkTH: Interbrand ประกาศอันดับ “แบรนด์” ที่มีมูลค่าสูงสุดประจำปี 2020

โดยผล Best Global Brands 2020 จัดอันดับได้ดังนี้

1) App…"
440,1319206956632948736,Thu Oct 22 09:20:22 +0000 2020,RT @UJunami: cara cepat dan simpel merapikan tulisan di microsoft word biar tidak perlu tarik-tarik rules https://t.co/AvPXk6O7zV
441,1319206951750828032,Thu Oct 22 09:20:21 +0000 2020,Crack pa ng 2019 na Microsoft😃 https://t.co/XtPDZiZQNd
442,1319206946172358657,Thu Oct 22 09:20:20 +0000 2020,RT @publickey: マイクロソフト、「Microsoft Edge for Linux」プレビュー版をついにリリース。なぜマイクロソフトがLinux版を開発しているのか？ https://t.co/0R8OBAEb19
443,1319206944918310912,Thu Oct 22 09:20:20 +0000 2020,"RT @gamespark: 『マインクラフト』JavaバージョンがMicrosoftアカウント移行へ―移行数カ月後には現アカウントは使用不能に
https://t.co/Iy2HHojjxH"
444,1319206941944664064,Thu Oct 22 09:20:19 +0000 2020,"Create, explore and survive together with #Xbox #NintendoSwitch and #Windows10. #PlayStation’s excluded 🤣🤣… https://t.co/oAk8NrDN0l"
445,1319206923728789504,Thu Oct 22 09:20:14 +0000 2020,Announcing the new Fundraising and Engagement solution from Microsoft https://t.co/GnlfVQn6bk
446,1319206916116066304,Thu Oct 22 09:20:13 +0000 2020,"Maurizio Vignolo presenta lavori su #MgB2 ha lavorato con #INFMLAMIA prima di entrare a far parte di @cnr_scitec
Se… https://t.co/weZxb1bqKg"
447,1319206912911675392,Thu Oct 22 09:20:12 +0000 2020,@Microsoft &amp; @BCG's latest report stresses once again the importance of implementing social opportunities for remot… https://t.co/0RBnvTyL9w
448,1319206904162217985,Thu Oct 22 09:20:10 +0000 2020,RT @worknco: Microsoft Word Shortcuts https://t.co/H9vbIIKMX0
449,1319206901398163456,Thu Oct 22 09:20:09 +0000 2020,@subschfess Microsoft Office
450,1319206892120387584,Thu Oct 22 09:20:07 +0000 2020,"RT @gigazine: Java版マインクラフトを遊ぶには「Microsoftアカウントが必須」となる変更が発表される
https://t.co/jU7mF24WnM"
451,1319206891055206400,Thu Oct 22 09:20:07 +0000 2020,"Acabo de instalar Windows 10 y ya aparecieron 2 errores JAJAJAJA.

Microsoft vete a la mierda"
452,1319206882469384192,Thu Oct 22 09:20:05 +0000 2020,A 2007 Gallup poll revealed that is one way to compensate for Microsoft .
453,1319206878346432512,Thu Oct 22 09:20:04 +0000 2020,RT @smartdissent: NEW: @GOP-Run Labor Dept Attacks #Microsoft For Its Goal To Increase Black Leaders in Company. READ: https://t.co/LQqrWj5…
454,1319206873384603649,Thu Oct 22 09:20:02 +0000 2020,"At 88-Years Of Age, This Granny Breaks Instagram With Her Awesome Microsoft Paint Art https://t.co/kN1U1upBic"
455,1319206871773908993,Thu Oct 22 09:20:02 +0000 2020,"Don't miss this exclusive offer from @CoreGB for Socitm members 👇
Book a FREE 1/2 day Microsoft 365 security worksh… https://t.co/lxtMcVfw77"
456,1319206853553713155,Thu Oct 22 09:19:58 +0000 2020,"RT @gamespark: 『マインクラフト』JavaバージョンがMicrosoftアカウント移行へ―移行数カ月後には現アカウントは使用不能に
https://t.co/Iy2HHojjxH"
457,1319206843395100673,Thu Oct 22 09:19:55 +0000 2020,"RT @MissVPR_Borneo: Let's learn Microsoft excel shortcuts that you should know, your friend should know &amp; anyone who work with excel should…"
458,1319206837720285185,Thu Oct 22 09:19:54 +0000 2020,The U.S. could learn a lot from Europe's 20 years of battles with Microsoft and Google https://t.co/aswM00SbBr via @msnbc
459,1319206835811921921,Thu Oct 22 09:19:53 +0000 2020,Read about how thousands of people with disabilities shape the technology you probably use every day https://t.co/YEtVoXoPzk
460,1319206803348082688,Thu Oct 22 09:19:46 +0000 2020,Microsoft 365 entwickelt sich gerade in rasendem Tempo weiter... Zeit für ein Update mit unseren Experten Benjamin.… https://t.co/fackIJ2KPl
461,1319206796754640898,Thu Oct 22 09:19:44 +0000 2020,"RT @Anne_Michels: Microsoft does not plan for US employees to come back to the office before July 2021.

I'm really glad to work for a comp…"
462,1319206795378892800,Thu Oct 22 09:19:44 +0000 2020,RT @JKHopf: Why can't #google &amp; #Microsoft be friends? :( I don't want to have two calendars!
463,1319206753968541698,Thu Oct 22 09:19:34 +0000 2020,Microsoft jugando al monopoly in real life
464,1319206750331957248,Thu Oct 22 09:19:33 +0000 2020,"Java版のマイクラも
Microsoftのアカウント登録が
必要になるのか～"
465,1319206748545273857,Thu Oct 22 09:19:33 +0000 2020,"うーん
『マインクラフト』Java版ユーザー、2021年よりMicrosoft アカウントの移行が必須に。旧アカウントの停止も公表され、不安広がる | AUTOMATON https://t.co/i6WfJW6rnZ https://t.co/xCLwTGONSM"
466,1319206747047854080,Thu Oct 22 09:19:32 +0000 2020,"RT @FrMinecraft: Si vous jouez sur #Minecraft Java Edition, vous allez devoir procéder à la migration de votre compte Mojang vers un compte…"
467,1319206737124077569,Thu Oct 22 09:19:30 +0000 2020,"RT @minecraftjapan: Java版MinecraftはMojangアカウントからMicrosoftアカウントに移行する予定です

セキュリティが強化され、
Minecraft Dungeonsも同じアカウントでプレイできるようになるなど、利点は様々！

ステキな…"
468,1319206735781847041,Thu Oct 22 09:19:30 +0000 2020,"RT @obra: After an 18 year hiatus, Microsoft is once again producing a web browser that runs in the X Window System.

https://t.co/I9IlvkuI…"
469,1319206735136149510,Thu Oct 22 09:19:29 +0000 2020,Wann kommt endlich Gates Microsoft Armee und chippt uns per Maschinengewehr? Ich warte...
470,1319206726848155649,Thu Oct 22 09:19:28 +0000 2020,"RT @mariadearteaga: It's great to see policy makers addressing the need for human oversight of algorithms, but a human in the loop isn't a…"
471,1319206725581299712,Thu Oct 22 09:19:27 +0000 2020,"RT @MissVPR_Borneo: Let's learn Microsoft excel shortcuts that you should know, your friend should know &amp; anyone who work with excel should…"
472,1319206720095178752,Thu Oct 22 09:19:26 +0000 2020,RT @SaziumR: 【重要】2021年初頭より段階的にMinecraft: Java Editionのアカウントは2段階認証などのセキュリティを含むMicrosoftアカウントに強制的に移行されます。移行しない場合はプレイができなくなります。移行すると、特別なマントが貰え…
473,1319206717075456000,Thu Oct 22 09:19:25 +0000 2020,"@Bluebelldigital Bit of both perhaps? There's loads of companies you could argue that about - Microsoft, Apple etc etc #SussexHour"
474,1319206715913482241,Thu Oct 22 09:19:25 +0000 2020,Why can't #google &amp; #Microsoft be friends? :( I don't want to have two calendars!
475,1319206710095953920,Thu Oct 22 09:19:24 +0000 2020,"@skruffl LMAO These are almost as bad as Adobe's new icons

(they could take a page out of microsoft's graphic design book 👀👀)"
476,1319206695294234624,Thu Oct 22 09:19:20 +0000 2020,RT @chass: Join us! Thursday October 22 Power Platform Community Conference     https://t.co/oFn0J8zyNU
477,1319206690630164481,Thu Oct 22 09:19:19 +0000 2020,"RT @HiromitsuTakagi: まとめ！

■GAFA勢
Google 10点
Amazon 10点
Facebook 10点
Apple 5点
Microsoft 10点
Twitter 9点
ヤフー 0点
はてな 8点

■航空会社
JAL 0点
ANA 0点
A…"
478,1319206684506660864,Thu Oct 22 09:19:17 +0000 2020,"RT @cornichecorp: AR, VR, Autonomy, Automation, Healthcare #DigitalTransformation #digital #transformation via https://t.co/KDUhFaFE1M http…"
479,1319206679146278912,Thu Oct 22 09:19:16 +0000 2020,"RT @alraigah: لعبة الموسم✈️ محاكي الطيران العجيب

سافر لأي دولة وأنت تقود الطائرة بشكل احترافي لا يُصدق

لعبة Microsoft flight simulator 20…"
480,1319206659487526913,Thu Oct 22 09:19:11 +0000 2020,RT @SaziumR: 【重要】2021年初頭より段階的にMinecraft: Java Editionのアカウントは2段階認証などのセキュリティを含むMicrosoftアカウントに強制的に移行されます。移行しない場合はプレイができなくなります。移行すると、特別なマントが貰え…
481,1319206654303367170,Thu Oct 22 09:19:10 +0000 2020,"RT @MSHelpsJP: Microsoft アカウントに紐付けているセキュリティ情報のメールアドレス ✉ または電話番号 📱 を変更した場合:
➕ 新しい情報をアカウントに追加します。
➖ 古い情報を書き換えないでください。まず、古い情報を使用して身分確認をします。
詳細…"
482,1319206653061988354,Thu Oct 22 09:19:10 +0000 2020,"RT @FawfulsMinion: I'm IN LOVE with all the cool shit Microsoft is doing for next gen.

+selling great tech for epic prices
+back compat
+m…"
483,1319206632316874753,Thu Oct 22 09:19:05 +0000 2020,"RT @DukeSlothTV: If Microsoft follows Sony's example and releases a BLM Xbox theme, racist Gamers will have to face their worst nightmare:…"
484,1319206631419281408,Thu Oct 22 09:19:05 +0000 2020,"RT @ovibarcelo: 📽️MEET NOW! in @MicrosoftEdge
 
If you are logged in with your Microsoft account, you can have a @Skype call right from the…"
485,1319206625626984448,Thu Oct 22 09:19:03 +0000 2020,@Benjami47030523 @kinlochlkl @Vago_01 @MrSanickES Necesita comenzar de alguna manera. Eso en tu cuarta generación d… https://t.co/spG5VefX2R
486,1319206625320681472,Thu Oct 22 09:19:03 +0000 2020,RT @genius_1237to: 勿論、今後Microsoftがどういう方針でいくか次第では変わってきますし、Microsoft自体がMODや外部ツールの価値をあんまり理解してなさそうなのは(将来数年レベルの期間では)不安要素ではありますが…🤔
487,1319206622204514308,Thu Oct 22 09:19:03 +0000 2020,RT @dougvista: Microsoft Teams iOS app updated with natural language search support and more...   #appupdate #apple #apps #microsoft #slide…
488,1319206612100317186,Thu Oct 22 09:19:00 +0000 2020,RT @cmilanf: Un año más @AvanadeSpain patrocina el @sps_madrid y regalamos 3 vouchers para presentarse a exámenes de certificación Microsof…
489,1319206608606384128,Thu Oct 22 09:18:59 +0000 2020,"RT @genius_1237to: Microsoftアカウントへの完全移行に絡んで、将来的にMODや外部ツールが使用できなくなる(それらに対応した旧バージョンで遊ぶこと含めて)懸念が広がってますね…
ただ現状では情報少ないですし、Java版の開発が停止しても旧バージョンまで…"
490,1319206608409247745,Thu Oct 22 09:18:59 +0000 2020,"RT @MissVPR_Borneo: Let's learn Microsoft excel shortcuts that you should know, your friend should know &amp; anyone who work with excel should…"
491,1319206606559678465,Thu Oct 22 09:18:59 +0000 2020,"Microsoft Surface Pro X – Ordenador Portátil de 13″, Wifi + LTE, Microsoft SQ1, 8 GB RAM, 128 GB SSD, Windows 10, N… https://t.co/zNRcWiqagm"
492,1319206605343391744,Thu Oct 22 09:18:59 +0000 2020,RT @dougvista: Microsoft Teams iOS app updated with natural language search support and more...   #appupdate #apple #apps #microsoft #slide…
493,1319206604571660290,Thu Oct 22 09:18:58 +0000 2020,"RT @Excel4UsJo: كيفية استخدام View side by Side in Excel 
طريقة مهمه في إتسعراض الملفات و عملية التتبع لها
https://t.co/cd3bbFg6vc

#Excel…"
494,1319206600792592384,Thu Oct 22 09:18:57 +0000 2020,"Ухх, тут мне есть что сказать. Сразу извиняюсь. Песня ужасная, вот вообще не понравилась ВООБЩЕ. Клип ещё хуже. Так… https://t.co/DDE234KJ6N"
